rank,type_,code,name,premium,share
119,L,775,PHARMACISTS MUT GRP,"101,702",0.01%
120,L,450,GENEVE HOLDINGS INC GRP,"96,201",0.01%
121,L,62952,EQUITABLE LIFE & CAS INS CO,"95,642",0.01%
122,L,581,BOSTON MUT GRP,"91,051",0.01%
123,L,276,TRUSTMARK MUT HOLDING CO GRP,"85,933",0.01%
124,L,687,GUARANTEE TRUST GRP,"83,963",0.01%
125,L,535,COLUMBIAN LIFE GRP,"75,718",0.01%
1,L,241,METROPOLITAN GRP,"206,237,024",6.85%
2,L,860,NORTHWESTERN MUT GRP,"186,770,816",6.20%
3,L,694,TENNESSEE FARMERS GRP,"149,526,528",4.97%
4,L,20,LINCOLN NATL GRP,"139,740,741",4.64%
5,L,304,PRUDENTIAL OF AMER GRP,"134,907,404",4.48%
6,L,826,NEW YORK LIFE GRP,"119,956,520",3.98%
7,L,176,STATE FARM GRP,"113,332,337",3.76%
8,L,435,MASS MUT LIFE INS GRP,"102,765,467",3.41%
9,L,12,AMERICAN INTL GRP,"84,677,155",2.81%
10,L,869,MINNESOTA MUT GRP,"74,951,375",2.49%
11,L,904,JOHN HANCOCK GRP,"74,575,633",2.48%
12,L,468,AEGON US HOLDING GRP,"71,738,264",2.38%
13,L,565,UNUMPROVIDENT CORP GRP,"69,391,378",2.30%
14,L,431,SAMMONS ENTERPRISES GRP,"64,301,430",2.14%
15,L,290,TORCHMARK CORP GRP,"61,491,712",2.04%
16,L,458,PROTECTIVE LIFE INS GRP,"53,388,511",1.77%
17,L,261,MUTUAL OF OMAHA GRP,"44,773,010",1.49%
18,L,429,GUARDIAN LIFE GRP,"44,024,595",1.46%
19,L,91,HARTFORD FIRE & CAS GRP,"43,351,994",1.44%
20,L,4750,PRIMERICA GRP,"39,147,408",1.30%
21,L,968,AXA INS GRP,"38,342,130",1.27%
22,L,4832,VOYA FINANCIAL GRP,"38,019,079",1.26%
23,L,901,CIGNA HLTH GRP,"36,476,964",1.21%
24,L,709,PACIFIC LIFE GRP,"36,129,094",1.20%
25,L,4011,GENWORTH FIN GRP,"33,619,253",1.12%
26,L,876,ARKANSAS BCBS GRP,"33,207,173",1.10%
27,L,704,OHIO NATL LIFE GRP,"29,373,790",0.98%
28,L,549,SUN LIFE ASSUR CO OF CN GRP,"28,521,181",0.95%
29,L,140,NATIONWIDE CORP GRP,"27,606,462",0.92%
30,L,19,ASSURANT INC GRP,"26,768,697",0.89%
31,L,111,LIBERTY MUT GRP,"25,260,425",0.84%
32,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"22,150,141",0.74%
33,F,57320,WOODMEN WORLD LIFE INS SOC,"22,037,970",0.73%
34,L,332,PRINCIPAL FIN GRP,"21,890,085",0.73%
35,L,918,JACKSON NATL GRP,"21,368,107",0.71%
36,L,619,ONEAMERICA FIN PARTNERS GRP,"21,084,812",0.70%
37,L,872,BANNER LIFE GRP,"20,882,123",0.69%
38,L,64505,HOMESTEADERS LIFE CO,"20,289,535",0.67%
39,L,4815,RESOLUTION LIFE GRP,"19,683,714",0.65%
40,L,769,GREAT WEST GRP,"19,575,856",0.65%
41,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"18,556,937",0.62%
42,L,233,CNO FINANCIAL GRP,"17,972,396",0.60%
43,L,4,AMERIPRISE FIN GRP,"17,956,807",0.60%
44,L,3891,GOLDMAN SACHS GRP,"17,748,574",0.59%
45,L,3098,TOKIO MARINE HOLDINGS INC GRP,"17,433,594",0.58%
46,L,306,CUNA MUT GRP,"17,122,066",0.57%
47,L,1,AETNA GRP,"16,366,731",0.54%
48,L,943,AMERITAS MUT HOLDING GRP,"15,043,351",0.50%
49,L,408,AMERICAN NATL FIN GRP,"14,335,786",0.48%
50,L,917,HCSC GRP,"14,142,900",0.47%
51,L,1348,MEIJI YASUDA LIFE INS GRP,"13,059,653",0.43%
52,L,212,ZURICH INS GRP,"12,772,488",0.42%
53,F,57541,MODERN WOODMEN OF AMER,"12,757,042",0.42%
54,L,8,ALLSTATE INS GRP,"12,740,740",0.42%
55,L,836,WEST SOUTHERN GRP,"12,567,866",0.42%
56,L,1216,TIAA FAMILY GRP,"11,962,592",0.40%
57,L,535,COLUMBIAN LIFE GRP,"11,098,273",0.37%
58,L,65927,LINCOLN HERITAGE LIFE INS CO,"10,644,343",0.35%
59,L,267,GRANGE MUT CAS GRP,"10,640,929",0.35%
60,L,1280,GREAT WESTERN CO GRP,"10,120,047",0.34%
61,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"9,997,115",0.33%
62,L,634,NATIONAL LIFE GRP,"9,993,701",0.33%
63,L,244,CINCINNATI FIN GRP,"9,866,694",0.33%
64,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"9,125,204",0.30%
65,L,123,SHELTER INS GRP,"8,767,483",0.29%
66,L,4736,GGC GRP,"8,463,023",0.28%
67,L,4718,TIPTREE FIN GRP,"8,457,582",0.28%
68,L,4483,NESTLE SA GRP,"8,283,641",0.28%
69,L,315,INDUSTRIAL ALLIANCE GRP,"7,798,497",0.26%
70,L,4855,SUMITOMO LIFE INS GRP,"7,739,383",0.26%
71,L,370,AFLAC GRP,"7,149,916",0.24%
72,L,4213,WILTON RE GRP,"7,067,374",0.23%
73,L,367,PHYSICIANS MUT GRP,"6,964,284",0.23%
74,L,4731,HARBINGER GRP,"6,819,044",0.23%
75,F,58033,KNIGHTS OF COLUMBUS,"6,611,255",0.22%
76,L,4853,AAA LIFE GRP,"6,507,509",0.22%
77,L,64904,INVESTORS HERITAGE LIFE INS CO,"6,416,759",0.21%
78,L,66850,NATIONAL WESTERN LIFE INS CO,"6,213,841",0.21%
79,L,449,FINANCIAL HOLDINGS GRP,"5,752,714",0.19%
80,L,850,PENN MUT GRP,"5,720,652",0.19%
81,L,761,ALLIANZ INS GRP,"5,136,833",0.17%
82,L,300,HORACE MANN GRP,"5,051,688",0.17%
83,L,215,KEMPER CORP GRP,"4,965,648",0.16%
84,L,4716,FORTRESS GRP,"4,942,110",0.16%
85,L,629,PLATEAU GRP,"4,752,848",0.16%
86,L,588,KANSAS CITY LIFE INS GRP,"4,680,361",0.16%
87,L,213,ERIE INS GRP,"4,596,496",0.15%
88,L,4734,ATHENE GRP,"4,378,355",0.15%
89,L,707,UNITEDHEALTH GRP,"4,338,778",0.14%
90,L,77879,5 STAR LIFE INS CO,"4,201,640",0.14%
91,L,7,FEDERATED MUT GRP,"4,007,001",0.13%
92,L,2538,AMTRUST NGH GRP,"3,909,867",0.13%
93,L,280,AUTO OWNERS GRP,"3,795,820",0.13%
94,L,330,AMERICAN FIDELITY CORP GRP,"3,713,911",0.12%
95,L,4553,SAVINGS BANK LIFE GRP,"3,612,276",0.12%
96,L,62510,EQUITRUST LIFE INS CO,"3,517,016",0.12%
97,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"3,497,228",0.12%
98,L,581,BOSTON MUT GRP,"3,311,996",0.11%
99,L,4824,ADVANTAGE CAPITAL GRP,"3,130,609",0.10%
100,L,50,COUNTRY INS & FIN SERV GRP,"3,088,198",0.10%
101,L,276,TRUSTMARK MUT HOLDING CO GRP,"2,857,451",0.09%
102,L,525,PAN AMER LIFE GRP,"2,845,742",0.09%
103,L,626,CHUBB LTD GRP,"2,336,131",0.08%
104,L,4764,RESERVOIR CAPITAL GRP,"2,279,093",0.08%
105,L,4862,ASSURITY GRP,"2,269,066",0.08%
106,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"2,014,734",0.07%
107,L,542,INDIANA FARM BUREAU GRP,"1,919,873",0.06%
108,L,1117,MANHATTAN LIFE GRP,"1,672,203",0.06%
109,L,61212,BALTIMORE LIFE INS CO,"1,591,241",0.05%
110,L,78662,SENIOR LIFE INS CO,"1,577,322",0.05%
111,L,4712,GPM LIFE GRP,"1,547,742",0.05%
112,L,264,HEALTHMARKETS GRP,"1,535,160",0.05%
113,L,574,AMERCO CORP GRP,"1,524,714",0.05%
114,L,291,MOTORISTS MUT GRP,"1,492,869",0.05%
115,L,4827,SOUTHLAND NATL HOLDING GRP,"1,461,125",0.05%
116,L,63819,UNITY FINANCIAL LIFE INS CO,"1,413,214",0.05%
117,L,3436,LIBERTY LIFE GRP TRUST GRP,"1,388,186",0.05%
118,L,80020,MOUNTAIN LIFE INS CO,"1,310,776",0.04%
119,L,60445,SAGICOR LIFE INS CO,"1,262,528",0.04%
120,L,801,DIRECTORS INVESTMENT GRP,"1,220,365",0.04%
121,L,84,AMERICAN FINANCIAL GRP,"1,201,251",0.04%
122,L,69132,STATE MUT INS CO,"1,175,560",0.04%
123,L,454,SECURITY NATL GRP,"1,150,965",0.04%
124,F,57657,ROYAL NEIGHBORS OF AMER,"1,133,276",0.04%
125,L,2878,UNITED HERITAGE MUT GRP,"1,031,905",0.03%
1,L,241,METROPOLITAN GRP,"854,569,945",7.45%
2,L,826,NEW YORK LIFE GRP,"656,913,457",5.73%
3,L,860,NORTHWESTERN MUT GRP,"588,974,713",5.14%
4,L,304,PRUDENTIAL OF AMER GRP,"482,728,343",4.21%
5,L,20,LINCOLN NATL GRP,"478,584,380",4.17%
6,L,435,MASS MUT LIFE INS GRP,"408,399,693",3.56%
7,L,869,MINNESOTA MUT GRP,"399,369,441",3.48%
8,L,176,STATE FARM GRP,"392,374,818",3.42%
9,L,468,AEGON US HOLDING GRP,"333,641,545",2.91%
10,L,709,PACIFIC LIFE GRP,"310,384,080",2.71%
11,L,12,AMERICAN INTL GRP,"240,570,694",2.10%
12,L,565,UNUMPROVIDENT CORP GRP,"236,945,041",2.07%
13,L,904,JOHN HANCOCK GRP,"236,237,930",2.06%
14,L,901,CIGNA HLTH GRP,"216,785,917",1.89%
15,L,212,ZURICH INS GRP,"192,801,624",1.68%
16,L,4832,VOYA FINANCIAL GRP,"183,506,145",1.60%
17,L,968,AXA INS GRP,"180,546,933",1.57%
18,L,4750,PRIMERICA GRP,"179,931,497",1.57%
19,L,429,GUARDIAN LIFE GRP,"175,200,659",1.53%
20,L,458,PROTECTIVE LIFE INS GRP,"170,803,158",1.49%
21,L,408,AMERICAN NATL FIN GRP,"167,794,556",1.46%
22,L,431,SAMMONS ENTERPRISES GRP,"163,320,861",1.42%
23,L,68896,SOUTHERN FARM BUREAU LIFE INS CO,"155,032,311",1.35%
24,L,261,MUTUAL OF OMAHA GRP,"151,386,135",1.32%
25,L,91,HARTFORD FIRE & CAS GRP,"145,840,574",1.27%
26,L,140,NATIONWIDE CORP GRP,"145,562,418",1.27%
27,L,290,TORCHMARK CORP GRP,"142,532,192",1.24%
28,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"135,041,111",1.18%
29,L,19,ASSURANT INC GRP,"132,278,048",1.15%
30,L,332,PRINCIPAL FIN GRP,"127,859,277",1.12%
31,L,4815,RESOLUTION LIFE GRP,"124,233,623",1.08%
32,L,4011,GENWORTH FIN GRP,"99,757,715",0.87%
33,L,4213,WILTON RE GRP,"98,494,249",0.86%
34,L,917,HCSC GRP,"98,241,147",0.86%
35,L,850,PENN MUT GRP,"91,796,516",0.80%
36,L,4,AMERIPRISE FIN GRP,"90,247,774",0.79%
37,L,549,SUN LIFE ASSUR CO OF CN GRP,"89,054,058",0.78%
38,L,215,KEMPER CORP GRP,"84,890,627",0.74%
39,L,704,OHIO NATL LIFE GRP,"82,211,112",0.72%
40,L,8,ALLSTATE INS GRP,"76,226,307",0.66%
41,L,306,CUNA MUT GRP,"75,304,216",0.66%
42,L,111,LIBERTY MUT GRP,"73,499,308",0.64%
43,L,1348,MEIJI YASUDA LIFE INS GRP,"69,343,817",0.60%
44,F,58033,KNIGHTS OF COLUMBUS,"69,184,348",0.60%
45,L,3891,GOLDMAN SACHS GRP,"68,977,325",0.60%
46,L,634,NATIONAL LIFE GRP,"68,614,233",0.60%
47,L,1,AETNA GRP,"64,592,012",0.56%
48,L,918,JACKSON NATL GRP,"62,971,523",0.55%
49,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"61,952,632",0.54%
50,L,872,BANNER LIFE GRP,"61,031,897",0.53%
51,L,619,ONEAMERICA FIN PARTNERS GRP,"60,795,307",0.53%
52,L,761,ALLIANZ INS GRP,"58,233,987",0.51%
53,L,836,WEST SOUTHERN GRP,"55,220,207",0.48%
54,L,769,GREAT WEST GRP,"49,297,478",0.43%
55,L,4736,GGC GRP,"48,521,494",0.42%
56,L,233,CNO FINANCIAL GRP,"44,763,651",0.39%
57,L,83160,TEXAS SERV LIFE INS CO,"39,170,225",0.34%
58,L,4731,HARBINGER GRP,"37,327,060",0.33%
59,L,65927,LINCOLN HERITAGE LIFE INS CO,"36,249,636",0.32%
60,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"36,000,683",0.31%
61,L,943,AMERITAS MUT HOLDING GRP,"35,484,168",0.31%
62,L,1216,TIAA FAMILY GRP,"33,733,144",0.29%
63,L,449,FINANCIAL HOLDINGS GRP,"33,349,069",0.29%
64,L,801,DIRECTORS INVESTMENT GRP,"30,046,576",0.26%
65,L,4483,NESTLE SA GRP,"28,515,645",0.25%
66,L,370,AFLAC GRP,"27,286,577",0.24%
67,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"26,959,156",0.24%
68,L,315,INDUSTRIAL ALLIANCE GRP,"26,042,578",0.23%
69,L,4853,AAA LIFE GRP,"25,900,696",0.23%
70,F,57320,WOODMEN WORLD LIFE INS SOC,"24,869,402",0.22%
71,L,4855,SUMITOMO LIFE INS GRP,"24,808,658",0.22%
72,L,690,CENTRAL STATES GRP,"24,745,987",0.22%
73,F,57541,MODERN WOODMEN OF AMER,"24,455,588",0.21%
74,L,2458,NATIONAL FARM LIFE INS GRP,"24,366,860",0.21%
75,L,64505,HOMESTEADERS LIFE CO,"20,336,134",0.18%
76,L,454,SECURITY NATL GRP,"19,994,317",0.17%
77,L,66850,NATIONAL WESTERN LIFE INS CO,"19,641,905",0.17%
78,L,525,PAN AMER LIFE GRP,"19,499,782",0.17%
79,L,4553,SAVINGS BANK LIFE GRP,"17,450,595",0.15%
80,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"17,398,935",0.15%
81,L,671,ANTHEM INC GRP,"16,845,261",0.15%
82,L,330,AMERICAN FIDELITY CORP GRP,"16,833,957",0.15%
83,L,707,UNITEDHEALTH GRP,"16,628,412",0.15%
84,L,62510,EQUITRUST LIFE INS CO,"16,316,643",0.14%
85,L,63819,UNITY FINANCIAL LIFE INS CO,"15,894,751",0.14%
86,L,3098,TOKIO MARINE HOLDINGS INC GRP,"14,782,253",0.13%
87,L,588,KANSAS CITY LIFE INS GRP,"14,689,619",0.13%
88,L,82252,LANDMARK LIFE INS CO,"13,325,050",0.12%
89,L,367,PHYSICIANS MUT GRP,"12,959,880",0.11%
90,F,57347,CATHOLIC LIFE INS,"12,659,138",0.11%
91,L,535,COLUMBIAN LIFE GRP,"12,388,441",0.11%
92,L,4734,ATHENE GRP,"12,106,514",0.11%
93,L,77879,5 STAR LIFE INS CO,"11,417,800",0.10%
94,L,7,FEDERATED MUT GRP,"10,096,620",0.09%
95,L,171,GERMANIA INS GRP,"9,198,354",0.08%
96,L,244,CINCINNATI FIN GRP,"8,820,536",0.08%
97,L,4862,ASSURITY GRP,"8,287,910",0.07%
98,L,28,AMICA MUT GRP,"8,050,141",0.07%
99,L,626,CHUBB LTD GRP,"8,026,242",0.07%
100,L,1117,MANHATTAN LIFE GRP,"7,967,331",0.07%
101,L,300,HORACE MANN GRP,"7,599,180",0.07%
102,L,276,TRUSTMARK MUT HOLDING CO GRP,"7,381,743",0.06%
103,L,4716,FORTRESS GRP,"7,150,804",0.06%
104,F,57657,ROYAL NEIGHBORS OF AMER,"7,110,574",0.06%
105,L,264,HEALTHMARKETS GRP,"7,088,312",0.06%
106,L,1323,HAWTHORN GRP,"6,881,550",0.06%
107,F,57436,SPJST,"6,789,778",0.06%
108,L,4844,LIA HOLDINGS GRP,"6,405,122",0.06%
109,L,61212,BALTIMORE LIFE INS CO,"6,238,313",0.05%
110,L,60445,SAGICOR LIFE INS CO,"6,155,362",0.05%
111,L,839,WESTBRIDGE CAPITAL GRP,"6,092,867",0.05%
112,L,64580,ILLINOIS MUT LIFE INS CO,"6,053,194",0.05%
113,F,57444,GRAND LODGE SONS OF HERMANN IN TX,"5,828,339",0.05%
114,L,4712,GPM LIFE GRP,"5,746,473",0.05%
115,L,84,AMERICAN FINANCIAL GRP,"5,631,915",0.05%
116,L,542,INDIANA FARM BUREAU GRP,"5,208,240",0.05%
117,L,60542,AMERICAN HOME LIFE INS CO,"5,073,744",0.04%
118,L,68772,SECURITY MUT LIFE INS CO OF NY,"4,651,669",0.04%
119,L,78662,SENIOR LIFE INS CO,"4,336,667",0.04%
120,L,581,BOSTON MUT GRP,"4,005,457",0.03%
121,L,781,UNION LABOR GRP,"3,942,711",0.03%
122,L,1339,CROY HALL MGMT GRP,"3,896,418",0.03%
123,L,4827,SOUTHLAND NATL HOLDING GRP,"3,763,340",0.03%
124,L,4794,DELAWARE LIFE HOLDING GRP,"3,711,581",0.03%
125,L,4725,ENSTAR GRP,"3,509,633",0.03%
1,L,860,NORTHWESTERN MUT GRP,"84,037,680",6.27%
2,L,241,METROPOLITAN GRP,"62,429,236",4.66%
3,L,826,NEW YORK LIFE GRP,"54,820,975",4.09%
4,L,20,LINCOLN NATL GRP,"53,220,590",3.97%
5,L,431,SAMMONS ENTERPRISES GRP,"53,083,551",3.96%
6,L,435,MASS MUT LIFE INS GRP,"48,181,478",3.60%
7,L,869,MINNESOTA MUT GRP,"46,642,738",3.48%
8,L,850,PENN MUT GRP,"46,223,874",3.45%
9,L,91,HARTFORD FIRE & CAS GRP,"43,649,132",3.26%
10,L,709,PACIFIC LIFE GRP,"43,480,614",3.24%
11,L,468,AEGON US HOLDING GRP,"39,930,183",2.98%
12,L,304,PRUDENTIAL OF AMER GRP,"37,965,501",2.83%
13,L,904,JOHN HANCOCK GRP,"31,067,752",2.32%
14,L,176,STATE FARM GRP,"30,433,564",2.27%
15,L,4832,VOYA FINANCIAL GRP,"29,456,986",2.20%
16,L,761,ALLIANZ INS GRP,"27,602,943",2.06%
17,L,968,AXA INS GRP,"27,443,316",2.05%
18,L,458,PROTECTIVE LIFE INS GRP,"26,617,337",1.99%
19,L,12,AMERICAN INTL GRP,"24,503,839",1.83%
20,L,549,SUN LIFE ASSUR CO OF CN GRP,"22,640,588",1.69%
21,L,615,BENEFICIAL LIFE GRP,"22,310,432",1.66%
22,L,4750,PRIMERICA GRP,"22,094,361",1.65%
23,L,140,NATIONWIDE CORP GRP,"18,308,385",1.37%
24,L,4815,RESOLUTION LIFE GRP,"18,265,837",1.36%
25,L,212,ZURICH INS GRP,"17,902,673",1.34%
26,L,429,GUARDIAN LIFE GRP,"16,744,874",1.25%
27,L,1280,GREAT WESTERN CO GRP,"16,468,014",1.23%
28,L,634,NATIONAL LIFE GRP,"16,117,751",1.20%
29,L,332,PRINCIPAL FIN GRP,"15,269,147",1.14%
30,L,3891,GOLDMAN SACHS GRP,"14,219,310",1.06%
31,L,513,IOWA FARM BUREAU GRP,"13,985,068",1.04%
32,L,565,UNUMPROVIDENT CORP GRP,"13,912,018",1.04%
33,L,704,OHIO NATL LIFE GRP,"13,535,223",1.01%
34,L,619,ONEAMERICA FIN PARTNERS GRP,"13,008,492",0.97%
35,L,408,AMERICAN NATL FIN GRP,"12,880,275",0.96%
36,L,4011,GENWORTH FIN GRP,"12,763,804",0.95%
37,L,62510,EQUITRUST LIFE INS CO,"12,257,308",0.91%
38,L,872,BANNER LIFE GRP,"11,749,036",0.88%
39,L,901,CIGNA HLTH GRP,"11,630,342",0.87%
40,L,261,MUTUAL OF OMAHA GRP,"11,444,785",0.85%
41,L,1207,CAMBIA HEALTH SOLUTIONS INC,"9,593,780",0.72%
42,L,290,TORCHMARK CORP GRP,"9,560,231",0.71%
43,L,836,WEST SOUTHERN GRP,"9,451,827",0.71%
44,L,943,AMERITAS MUT HOLDING GRP,"9,310,798",0.69%
45,L,64505,HOMESTEADERS LIFE CO,"9,089,747",0.68%
46,L,306,CUNA MUT GRP,"8,564,386",0.64%
47,L,1216,TIAA FAMILY GRP,"7,777,204",0.58%
48,L,4,AMERIPRISE FIN GRP,"7,666,051",0.57%
49,L,111,LIBERTY MUT GRP,"7,447,391",0.56%
50,L,4736,GGC GRP,"7,413,750",0.55%
51,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"6,780,254",0.51%
52,L,1,AETNA GRP,"6,773,637",0.51%
53,L,918,JACKSON NATL GRP,"5,752,985",0.43%
54,L,4731,HARBINGER GRP,"5,744,177",0.43%
55,L,1211,NATIONAL GUARDIAN LIFE INS GRP,"5,239,131",0.39%
56,L,588,KANSAS CITY LIFE INS GRP,"4,508,625",0.34%
57,L,454,SECURITY NATL GRP,"4,465,745",0.33%
58,L,8,ALLSTATE INS GRP,"4,272,927",0.32%
59,L,473,AMERICAN FAMILY INS GRP,"3,727,226",0.28%
60,L,1348,MEIJI YASUDA LIFE INS GRP,"3,330,494",0.25%
61,L,525,PAN AMER LIFE GRP,"3,329,144",0.25%
62,L,769,GREAT WEST GRP,"3,000,787",0.22%
63,L,19,ASSURANT INC GRP,"2,847,165",0.21%
64,F,58068,INDEPENDENT ORDER OF FORESTERS US BR,"2,817,836",0.21%
65,L,233,CNO FINANCIAL GRP,"2,521,940",0.19%
66,B,2938,THRIVENT FINANCIAL FOR LUTHERANS GRP,"2,367,510",0.18%
67,L,4855,SUMITOMO LIFE INS GRP,"2,332,548",0.17%
68,L,77879,5 STAR LIFE INS CO,"2,185,003",0.16%
69,L,3098,TOKIO MARINE HOLDINGS INC GRP,"2,171,207",0.16%
70,L,4853,AAA LIFE GRP,"2,156,637",0.16%
71,L,280,AUTO OWNERS GRP,"1,966,612",0.15%
72,L,244,CINCINNATI FIN GRP,"1,931,530",0.14%
73,L,4734,ATHENE GRP,"1,728,390",0.13%
74,L,4483,NESTLE SA GRP,"1,723,126",0.13%
75,L,449,FINANCIAL HOLDINGS GRP,"1,546,869",0.12%
76,L,99538,SWBC LIFE INS CO,"1,540,652",0.11%
77,L,4553,SAVINGS BANK LIFE GRP,"1,502,595",0.11%
78,F,58033,KNIGHTS OF COLUMBUS,"1,481,911",0.11%
79,L,4213,WILTON RE GRP,"1,427,100",0.11%
80,L,65927,LINCOLN HERITAGE LIFE INS CO,"1,425,546",0.11%
81,L,300,HORACE MANN GRP,"1,208,515",0.09%
82,L,63290,FIDELITY LIFE ASSN A LEGAL RESERVE L,"1,172,128",0.09%
83,F,57541,MODERN WOODMEN OF AMER,"1,170,747",0.09%
84,L,66850,NATIONAL WESTERN LIFE INS CO,"1,135,915",0.08%
85,L,707,UNITEDHEALTH GRP,"1,064,406",0.08%
86,L,61212,BALTIMORE LIFE INS CO,"955,339",0.07%
87,F,57657,ROYAL NEIGHBORS OF AMER,"954,196",0.07%
88,L,68772,SECURITY MUT LIFE INS CO OF NY,"920,028",0.07%
89,L,367,PHYSICIANS MUT GRP,"827,884",0.06%
90,L,4824,ADVANTAGE CAPITAL GRP,"809,565",0.06%
91,L,315,INDUSTRIAL ALLIANCE GRP,"704,144",0.05%
92,L,4862,ASSURITY GRP,"703,154",0.05%
93,L,370,AFLAC GRP,"695,144",0.05%
94,L,69310,SURETY LIFE INS CO,"587,383",0.04%
95,L,535,COLUMBIAN LIFE GRP,"576,515",0.04%
96,L,60445,SAGICOR LIFE INS CO,"541,342",0.04%
97,L,574,AMERCO CORP GRP,"529,302",0.04%
98,L,7,FEDERATED MUT GRP,"450,512",0.03%
99,L,4712,GPM LIFE GRP,"444,989",0.03%
100,L,87920,LOCOMOTIVE ENGINEERS & CONDUCTORS MU,"441,807",0.03%
101,L,264,HEALTHMARKETS GRP,"352,783",0.03%
102,L,62952,EQUITABLE LIFE & CAS INS CO,"341,579",0.03%
103,L,2878,UNITED HERITAGE MUT GRP,"341,286",0.03%
104,L,50,COUNTRY INS & FIN SERV GRP,"338,096",0.03%
105,L,330,AMERICAN FIDELITY CORP GRP,"308,262",0.02%
106,L,276,TRUSTMARK MUT HOLDING CO GRP,"281,857",0.02%
107,L,626,CHUBB LTD GRP,"275,305",0.02%
108,L,1117,MANHATTAN LIFE GRP,"269,304",0.02%
109,L,84,AMERICAN FINANCIAL GRP,"250,504",0.02%
110,L,4725,ENSTAR GRP,"234,318",0.02%
111,L,581,BOSTON MUT GRP,"217,122",0.02%
112,L,4794,DELAWARE LIFE HOLDING GRP,"206,210",0.02%
113,L,169,SENTRY INS GRP,"202,792",0.02%
114,L,28,AMICA MUT GRP,"202,745",0.02%
115,L,690,CENTRAL STATES GRP,"199,041",0.01%
116,L,71404,CONTINENTAL GEN INS CO,"182,276",0.01%
117,L,781,UNION LABOR GRP,"181,381",0.01%
118,L,587,ATLANTIC AMER GRP,"176,086",0.01%
119,L,4716,FORTRESS GRP,"157,303",0.01%
120,L,4639,RGA INC GRP,"146,998",0.01%
121,L,64580,ILLINOIS MUT LIFE INS CO,"138,892",0.01%
122,L,248,UNITED FIRE & CAS GRP,"135,793",0.01%
123,L,542,INDIANA FARM BUREAU GRP,"131,814",0.01%
124,L,4836,JEFFERSON NATIONAL GRP,"128,976",0.01%
125,L,215,KEMPER CORP GRP,"125,684",0.01%
1,L,241,METROPOLITAN GRP,"22,030,279",8.51%
2,L,435,MASS MUT LIFE INS GRP,"19,265,900",7.44%
3,L,826,NEW YORK LIFE GRP,"17,572,330",6.79%
4,L,634,NATIONAL LIFE GRP,"17,450,534",6.74%
5,L,304,PRUDENTIAL OF AMER GRP,"15,888,515",6.14%
6,L,860,NORTHWESTERN MUT GRP,"12,694,030",4.90%
7,L,20,LINCOLN NATL GRP,"10,371,815",4.01%
8,L,904,JOHN HANCOCK GRP,"10,340,779",4.00%
9,L,565,UNUMPROVIDENT CORP GRP,"7,762,634",3.00%
10,L,850,PENN MUT GRP,"6,705,615",2.59%
11,L,1216,TIAA FAMILY GRP,"6,107,384",2.36%
12,L,869,MINNESOTA MUT GRP,"5,566,790",2.15%
13,L,12,AMERICAN INTL GRP,"5,244,536",2.03%
14,L,4011,GENWORTH FIN GRP,"4,609,427",1.78%
15,L,431,SAMMONS ENTERPRISES GRP,"4,556,578",1.76%
16,L,233,CNO FINANCIAL GRP,"3,986,469",1.54%
17,L,968,AXA INS GRP,"3,909,476",1.51%
18,L,176,STATE FARM GRP,"3,724,814",1.44%
19,L,901,CIGNA HLTH GRP,"3,719,394",1.44%
20,L,458,PROTECTIVE LIFE INS GRP,"3,598,323",1.39%
21,L,261,MUTUAL OF OMAHA GRP,"3,504,382",1.35%
22,L,91,HARTFORD FIRE & CAS GRP,"3,272,058",1.26%
23,L,468,AEGON US HOLDING GRP,"3,254,066",1.26%
24,L,4832,VOYA FINANCIAL GRP,"3,219,739",1.24%
25,L,429,GUARDIAN LIFE GRP,"2,993,191",1.16%
26,L,1348,MEIJI YASUDA LIFE INS GRP,"2,940,472",1.14%
27,L,4,AMERIPRISE FIN GRP,"2,681,512",1.04%
28,L,111,LIBERTY MUT GRP,"2,634,881",1.02%
29,L,140,NATIONWIDE CORP GRP,"2,570,693",0.99%
30,L,290,TORCHMARK CORP GRP,"2,531,419",0.98%
31,L,709,PACIFIC LIFE GRP,"2,477,138",0.96%
32,L,872,BANNER LIFE GRP,"2,222,492",0.86%
33,L,306,CUNA MUT GRP,"2,188,242",0.85%
34,L,408,AMERICAN NATL FIN GRP,"2,135,658",0.83%
35,L,200,UNITED SERV AUTOMOBILE ASSN GRP,"2,034,842",0.79%
36,F,58033,KNIGHTS OF COLUMBUS,"1,926,160",0.74%
37,L,836,WEST SOUTHERN GRP,"1,858,192",0.72%
38,L,332,PRINCIPAL FIN GRP,"1,810,825",0.70%
